subject,parcel,retrieval,reinstatement.m10TR,reinstatement.m9TR,reinstatement.m8TR,reinstatement.m7TR,reinstatement.m6TR,reinstatement.m5TR,reinstatement.m4TR,reinstatement.m3TR,reinstatement.m2TR,reinstatement.m1TR,reinstatement.0TR,reinstatement.1TR,reinstatement.2TR,reinstatement.3TR,shift.m10TR,shift.m9TR,shift.m8TR,shift.m7TR,shift.m6TR,shift.m5TR,shift.m4TR,shift.m3TR,shift.m2TR,shift.m1TR,shift.0TR,shift.1TR,shift.2TR,shift.3TR
1023,90,0,0.158078428,0.041457892,-0.101644286,-0.152548484,-0.053069087,-0.258410544,-0.014897182,0.149285445,0.291587333,-0.099676511,0.028733703,0.014781169,0.077472247,-0.080720341,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1023,90,0,0.016542113,0.002139293,0.138027486,0.012233725,-0.009398112,0.152695895,0.094742271,0.08683915,0.118803681,0.092570605,-0.01957988,0.035059405,0.146524579,-0.041358844,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1023,90,0,0.002139293,0.138027486,0.012233725,-0.009398112,0.152695895,0.094742271,0.08683915,0.118803681,0.092570605,-0.01957988,0.035059405,0.146524579,-0.041358844,-0.238975666,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1023,90,0,0.281029658,0.131658443,-0.235660293,-0.178164558,-0.112275604,-0.261978179,-0.303798419,-0.21806355,0.134472433,0.176090922,0.19424944,0.226660214,0.171895232,0.310950855,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,1
1023,90,0,-0.178164558,-0.112275604,-0.261978179,-0.303798419,-0.21806355,0.134472433,0.176090922,0.19424944,0.226660214,0.171895232,0.310950855,-0.000466732,-0.161442642,-0.05302208,nan,nan,nan,nan,0,0,0,0,0,0,1,0,0,0
1023,90,0,0.044863888,0.140632478,0.191045129,0.240992443,0.052370795,0.019748463,0.114881832,-0.160882497,-0.097980408,0.045716229,0.098096834,0.062429884,-0.146410669,-0.157022332,nan,nan,nan,nan,nan,0,0,1,0,0,0,1,0,0
1023,90,0,0.228470577,0.277766231,0.149802955,0.124101371,0.270509887,0.033035962,-0.14656019,-0.12184977,-0.268964474,0.033315574,0.100771386,-0.262140466,-0.201003015,-0.347015154,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1023,90,0,-0.309299011,-0.466541317,-0.214972859,-0.220205665,-0.161853367,-0.068142328,0.043622801,0.114103029,0.220678136,0.069687047,0.20989857,0.011362936,0.17609031,-0.034720599,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1023,90,0,-0.161853367,-0.068142328,0.043622801,0.114103029,0.220678136,0.069687047,0.20989857,0.011362936,0.17609031,-0.034720599,-0.007045241,-0.005739387,0.107011395,0.044941624,0,1,0,0,0,1,0,0,0,1,0,0,nan,nan
1023,90,0,-0.413273351,-0.246480747,0.152684709,-0.02319348,0.005943254,0.230737692,0.252930491,0.220027775,0.19364673,0.454835143,0.191578649,-0.077970492,-0.011761668,0.061838302,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1023,90,0,-0.246480747,0.152684709,-0.02319348,0.005943254,0.230737692,0.252930491,0.220027775,0.19364673,0.454835143,0.191578649,-0.077970492,-0.011761668,0.061838302,0.004689649,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1023,90,0,0.007406512,0.014659432,-0.022704314,-0.009966176,-0.1113706,-0.055781463,0.001962181,0.081641485,0.192283408,-0.042505316,-0.068949174,-0.158372284,0.139308461,-0.252752827,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1023,90,0,-0.167620897,-0.127702296,0.105883383,-0.012240073,-0.052006532,0.05009857,0.189495944,-0.137791445,-0.170855487,-0.028377263,-0.250457753,-0.081154979,0.083857173,0.025379886,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1023,90,0,-0.133620699,0.035145632,0.052919223,-0.029845465,0.024420248,0.046608154,0.065557323,0.030931529,0.109135832,-0.190489109,-0.102237856,0.037353582,0.241448145,0.076899439,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1023,90,0,-0.218072591,-0.199621844,-0.15523687,0.028090568,-0.151027918,0.066138838,-0.043756062,-0.042725883,-0.078476663,0.085185613,-0.171007931,0.058084104,-0.242753257,0.222586142,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1023,90,0,0.278127289,0.300011647,0.115733422,0.029868827,0.210686764,0.204792937,0.315620602,0.278916266,0.006456651,-0.125611282,-0.079297445,-0.126159624,-0.080093521,-0.106155655,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1023,90,0,0.278916266,0.006456651,-0.125611282,-0.079297445,-0.126159624,-0.080093521,-0.106155655,0.140527708,0.066492957,-0.012498812,-0.023523256,-0.121063262,-0.05697907,-0.011374331,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1023,90,1,0.130112018,0.205174919,0.328315901,0.291316817,0.212866067,0.169664655,0.194833441,0.119422401,-0.052890205,-0.252589052,-0.418124656,-0.183084746,-0.073969415,-0.03617456,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,90,1,0.119422401,-0.052890205,-0.252589052,-0.418124656,-0.183084746,-0.073969415,-0.03617456,-0.022812602,0.027590973,-0.148851074,-0.115639542,-0.102236269,0.070620343,-0.069429569,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,90,1,-0.043982145,0.043459845,0.138790031,-0.209937197,-0.030841191,0.210290668,0.261024277,0.07266141,-0.035207832,-0.136377555,-0.154462808,0.066432492,-0.072847818,0.08841177,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0,0
1023,90,1,-0.072847818,0.08841177,-0.04597765,-0.066824713,-0.149123224,0.142041636,0.103369185,-0.140444683,-0.00819492,-0.261453148,0.027794519,-0.020228793,0.164278017,0.114864676,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1023,90,1,-0.066824713,-0.149123224,0.142041636,0.103369185,-0.140444683,-0.00819492,-0.261453148,0.027794519,-0.020228793,0.164278017,0.114864676,0.102847128,0.051864343,0.018071127,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1023,90,1,0.164278017,0.114864676,0.102847128,0.051864343,0.018071127,-0.119863185,0.403599268,0.05302697,0.001854958,0.135311039,0.377318113,0.101834173,0.052732015,-0.026896957,1,0,0,0,0,0,0,0,0,0,0,0,nan,nan
1023,90,1,0.14545135,0.183042708,0.012179164,0.104107663,0.01801145,0.247270724,-0.056969545,-0.059599909,-0.078565401,-0.034125695,0.028387076,-0.138325679,-0.177799225,-0.068673151,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1023,90,1,-0.138325679,-0.177799225,-0.068673151,-0.159023019,-0.212597363,-0.155168086,-0.045060111,0.092604023,0.132460545,-0.078883654,0.007298663,-0.015301701,0.126576868,-0.072514271,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1023,90,1,0.049887859,0.234749305,0.060245308,-0.025817835,0.010903321,-0.048031559,0.047076724,-0.05609718,-0.047856813,0.014103632,0.009413159,0.272737172,0.168808606,0.301274179,nan,nan,nan,nan,nan,0,0,0,0,0,0,1,0,0
1023,90,1,-0.167468407,-0.057248391,0.128260427,0.118247719,0.199816198,0.211953627,0.023351276,-0.086099787,-0.104434244,-0.134064498,-0.023873757,-0.216650686,0.072038289,-0.022360862,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,90,1,-0.216650686,0.072038289,-0.022360862,-0.139221933,0.019773683,-0.121817034,0.121842992,-0.173146955,0.016228815,-0.098368867,-0.133009434,-0.129370577,-0.120832746,-0.254996881,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1023,90,1,0.010231968,-0.133611585,-0.151436562,-0.306116523,-0.296409639,-0.128412714,-0.014927076,0.281352143,0.207002782,0.063790942,0.253801342,0.251849254,0.095691054,-0.208748767,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1023,90,1,-0.133611585,-0.151436562,-0.306116523,-0.296409639,-0.128412714,-0.014927076,0.281352143,0.207002782,0.063790942,0.253801342,0.251849254,0.095691054,-0.208748767,-0.131486722,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1023,90,0,-0.191427147,-0.299157886,-0.201790713,-0.079443752,-0.061999832,-0.299849664,-0.241552599,0.049238767,-0.565580251,-0.131995705,0.262822164,-0.201944006,-0.052772542,-0.088503913,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,90,0,0.144755053,-0.106999257,-0.125374007,-0.119268084,0.0060294,-0.133693488,0.037406973,0.339192353,0.353542404,0.320967816,0.192139714,0.281838392,0.276751803,0.108480283,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,90,0,0.001643116,-0.200397806,-0.183647138,-0.248558808,-0.264750268,-0.160656751,-0.132182075,-0.084650547,0.211483705,0.115993474,0.3101495,0.11893649,0.073338581,0.038427617,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,90,0,0.203742338,0.086846862,0.040213487,-0.18528104,-0.284574664,-0.45977279,-0.345764552,-0.409033654,-0.142751704,-0.312464896,-0.261243364,-0.148807113,-0.044814202,0.092998438,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1023,90,0,-0.261243364,-0.148807113,-0.044814202,0.092998438,0.1211088,0.079522872,0.139223451,0.00503456,0.045831401,0.164829832,0.115730339,0.25611345,0.158904615,0.22596195,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1023,90,0,0.139223451,0.00503456,0.045831401,0.164829832,0.115730339,0.25611345,0.158904615,0.22596195,-0.073269775,-0.050845696,-0.110737157,-0.175402209,-0.215121866,-0.139440777,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1023,90,0,-0.212030002,-0.19833414,-0.047066765,-0.042840687,0.035673934,-0.074524491,-0.086302916,0.030702115,0.013181285,0.182889414,0.399929837,0.253350288,0.161278514,0.019403751,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1023,90,0,-0.129663205,-0.110405668,0.067820851,0.009121561,0.179315599,-0.071600181,0.228743965,-0.074742731,0.0687639,0.196124767,0.144623969,0.074569332,0.004346815,0.075352366,nan,nan,0,0,0,0,0,0,0,1,0,0,0,0
1023,90,0,0.0687639,0.196124767,0.144623969,0.074569332,0.004346815,0.075352366,0.136119665,0.332976891,0.00833351,0.032319996,-0.090270942,-0.07217749,-0.0834133,0.160271351,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1023,90,0,0.00833351,0.032319996,-0.090270942,-0.07217749,-0.0834133,0.160271351,-0.132359505,-0.361989239,-0.16495555,-0.117688748,-0.370566285,-0.030037471,0.044660835,0.029811537,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1023,90,1,-0.062668932,0.02457965,0.075812685,-0.003520961,0.044638679,0.015446113,0.026428034,0.045576019,0.102634372,0.116489345,0.216108398,-0.01980981,0.091319048,-0.049139986,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,1,0
1023,90,1,-0.069412445,-0.073860476,-0.339308408,-0.238811057,-0.177427404,-0.314956445,-0.101786773,0.009952443,-0.067691501,-0.117746917,-0.167944329,0.052198865,nan,nan,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan
1023,90,1,-0.092267104,0.030371753,0.152821412,0.184412149,0.154682163,0.458298419,0.286081316,0.286825948,0.231306345,0.11024153,0.144062578,0.052957933,0.087336669,0.103026989,nan,nan,nan,0,0,0,0,0,0,0,1,0,0,0
1023,90,1,0.154682163,0.458298419,0.286081316,0.286825948,0.231306345,0.11024153,0.144062578,0.052957933,0.087336669,0.103026989,-0.217537687,-0.200471602,-0.219674937,-0.120213603,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1023,90,1,-0.200471602,-0.219674937,-0.120213603,-0.107189562,-0.000895356,0.227680027,0.11886803,0.052555076,0.158742644,-0.158358794,0.1177444,-0.128211241,-0.150320965,-0.300598154,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1023,90,1,-0.373413546,-0.362396192,-0.305599987,-0.249794724,-0.21790955,-0.258847293,-0.034534826,-0.027191878,0.025848648,-0.09868116,0.087322301,-0.074385427,-0.072678912,0.083427467,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1023,90,0,-0.312666283,-0.284283956,-0.050045648,-0.073869877,-0.006586138,-0.174541911,-0.171329194,-0.210870377,-0.090754576,-0.049912984,-0.069145058,-0.013376983,0.134824262,0.322024407,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1023,90,0,-0.174541911,-0.171329194,-0.210870377,-0.090754576,-0.049912984,-0.069145058,-0.013376983,0.134824262,0.322024407,0.369415966,0.390838889,0.082695827,-0.086631202,-0.095415171,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1023,90,0,-0.171329194,-0.210870377,-0.090754576,-0.049912984,-0.069145058,-0.013376983,0.134824262,0.322024407,0.369415966,0.390838889,0.082695827,-0.086631202,-0.095415171,-0.14341684,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1023,90,0,0.390838889,0.082695827,-0.086631202,-0.095415171,-0.14341684,-0.311132823,-0.23521698,-0.245652659,-0.103981217,-0.083626211,-0.220665624,-0.053408544,0.037010462,0.117138932,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,90,0,0.228708004,0.262522693,0.247607438,0.482532272,0.213227655,0.126739433,0.231245113,0.203521841,0.278093609,0.140872777,0.273977197,0.320437339,0.28455673,0.234596309,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1023,90,0,-0.00271886,0.060357828,0.052108238,0.101420083,-0.033818104,-0.075065444,0.078429521,-0.049509798,0.017585038,-0.043878877,-0.062216502,-0.114195835,-0.0932091,-0.121710691,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1023,90,1,-0.109897549,-0.139692962,-0.086824534,0.00301234,-0.191180913,-0.129008695,0.135472081,0.285240533,0.352236819,0.152406134,-0.102509728,0.172888883,-0.082943355,0.152087223,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1023,90,1,-0.129008695,0.135472081,0.285240533,0.352236819,0.152406134,-0.102509728,0.172888883,-0.082943355,0.152087223,0.031327167,0.088830914,-0.011368297,0.023333501,-0.059785671,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1023,90,1,0.152406134,-0.102509728,0.172888883,-0.082943355,0.152087223,0.031327167,0.088830914,-0.011368297,0.023333501,-0.059785671,0.060655218,-0.176421589,0.023898193,-0.166039357,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1023,90,1,0.023333501,-0.059785671,0.060655218,-0.176421589,0.023898193,-0.166039357,-0.355161308,-0.207870054,-0.131187508,0.07662986,-0.164850168,-0.047142603,-0.12204272,-0.169931195,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1023,90,0,0.014747101,-0.282328619,-0.042269365,0.101230492,0.027775151,0.206317924,0.345359409,0.460054502,0.047472933,0.396155609,0.2243421,-0.081023061,0.123895818,0.19123147,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,90,0,-0.218966737,-0.258276376,-0.309282289,-0.431591809,-0.484532806,-0.384279528,-0.074935309,0.030151969,-0.132116907,0.145711798,0.159382725,0.120940994,0.162586424,0.029368415,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1023,90,0,0.245802982,0.118860028,0.022294572,-0.064772146,-0.129989847,-0.303448799,-0.129252832,0.131767741,0.168092095,0.047133423,0.124941905,-0.10838805,0.111404248,0.074354756,nan,nan,0,0,0,0,0,1,0,0,0,0,0,0
1023,90,0,-0.134910305,-0.176454467,0.082229022,0.031464471,-0.064649097,-0.008408847,0.108174263,0.039851968,-0.044793947,0.078066622,-0.09743862,-0.106119887,0.139946005,-0.146547215,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1023,90,0,-0.044793947,0.078066622,-0.09743862,-0.106119887,0.139946005,-0.146547215,-0.234459065,-0.149818587,-0.010239243,-0.040985391,-0.093461067,-0.059737183,0.07388833,-0.008502762,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1023,90,0,-0.146547215,-0.234459065,-0.149818587,-0.010239243,-0.040985391,-0.093461067,-0.059737183,0.07388833,-0.008502762,-0.012797476,0.069424646,0.022415552,0.003737779,-0.070983395,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1023,90,0,0.069424646,0.022415552,0.003737779,-0.070983395,-0.025651821,0.199676317,0.114042883,-0.078341744,-0.087541941,0.012441431,0.15538458,0.051664747,-0.000754122,0.015431717,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1023,90,0,0.017130927,0.27424318,0.054655474,0.091868787,0.076950095,-0.00357994,-0.18301683,-0.102643253,-0.332377558,-0.252502874,-0.172818715,0.182913781,0.015199177,0.141383948,nan,0,0,0,0,0,1,0,0,0,0,1,0,0
1023,90,0,-0.18301683,-0.102643253,-0.332377558,-0.252502874,-0.172818715,0.182913781,0.015199177,0.141383948,0.055373001,-0.010653526,-0.117645647,-0.342216331,-0.228218962,-0.271384014,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1023,90,0,-0.271384014,0.105073204,0.013616854,0.14495097,0.385937601,0.079259,0.199507214,0.229851584,0.2721353,0.20951915,-0.121779637,-0.131038243,-0.107004112,-0.162151765,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1023,90,0,-0.107004112,-0.162151765,-0.086420241,0.25124814,0.32248101,0.271575399,-0.215189192,-0.186404706,-0.232974446,-0.148523976,-0.416415305,-0.307711763,0.421899237,0.192604262,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1023,90,0,nan,nan,-0.340469359,0.01676412,0.16511205,0.26385302,0.112127,0.0241941,0.119397868,0.180106446,-0.148293438,0.109570744,-0.051825467,-0.255210039,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0
1023,90,0,-0.051825467,-0.255210039,-0.106521932,-0.017986632,-0.221237311,0.052653018,-0.055163834,0.214102431,0.165769789,0.043363029,0.024048846,0.078630838,0.198382862,0.007072542,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1023,90,0,-0.140616443,-0.062355856,0.109137114,0.059257976,0.268737634,0.077842876,0.16263766,-0.09968486,-0.239010498,-0.312248355,-0.197429935,-0.104619425,0.185756576,0.016591351,0,0,0,0,1,0,0,0,0,0,0,0,0,nan
1023,90,0,-0.025566359,0.208211655,-0.085624289,-0.140127146,-0.008095208,-0.14551823,-0.209350207,-0.21883061,-0.200599404,-0.179113296,-0.198884179,-0.040786641,-0.14986346,-0.07012381,nan,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0
1023,90,0,0.049832244,-0.127569493,-0.054825993,0.049326956,-0.17308879,-0.020943202,0.068257193,0.216195225,0.087902607,0.168877195,0.179521495,0.214271966,0.132888309,0.009350153,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1023,90,0,0.216195225,0.087902607,0.168877195,0.179521495,0.214271966,0.132888309,0.009350153,0.242261917,0.075189305,-0.094458646,0.175712094,0.158688183,0.075592833,0.078861506,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1023,90,0,0.072300219,0.057090032,0.01594807,0.095558647,0.233429224,0.101718388,0.053264256,0.050749786,0.104048199,0.268520629,0.197249336,-0.012938354,-0.081029748,-0.192709151,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1023,90,1,0.069954631,0.366074927,0.190551027,0.327767904,0.394020041,0.285500824,0.298031541,0.443204849,0.414849591,0.275337927,-0.162127174,0.006602482,-0.200150526,0.003870791,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1023,90,1,0.004851762,-0.216072021,-0.226173128,-0.00306531,-0.27493786,-0.3525008,-0.252529152,-0.260171758,-0.125943559,-0.252670331,-0.139175327,-0.040743578,-0.095181418,-0.363863019,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1023,90,1,-0.27493786,-0.3525008,-0.252529152,-0.260171758,-0.125943559,-0.252670331,-0.139175327,-0.040743578,-0.095181418,-0.363863019,-0.3970326,-0.412417342,-0.426172518,-0.016070272,0,0,0,0,0,0,1,0,0,0,0,0,nan,nan
1023,90,0,0.471611676,0.258964512,0.480137835,0.332728253,0.177311059,0.062661895,0.0686934,0.206420053,0.173066565,-0.211268412,-0.173931891,-0.152818081,-0.139152151,-0.078273798,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1023,90,0,0.173066565,-0.211268412,-0.173931891,-0.152818081,-0.139152151,-0.078273798,0.087638891,-0.015544448,-0.17208123,-0.240715658,0.181808047,0.232150567,-0.024204809,0.077221285,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1023,90,1,-0.299202252,0.021817367,0.141877313,0.066671141,0.203679787,0.375289681,0.330659843,0.291466399,0.242525475,0.298056995,0.269512809,0.034891608,0.045191681,-0.042401945,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1023,90,1,0.291466399,0.242525475,0.298056995,0.269512809,0.034891608,0.045191681,-0.042401945,-0.189026379,-0.138154798,-0.342076513,-0.302337468,-0.315718989,-0.180653119,-0.169652979,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1023,90,1,-0.302337468,-0.315718989,-0.180653119,-0.169652979,0.004770288,0.433276403,0.456609647,0.470276895,0.281993897,0.067458388,-0.203889967,-0.292887971,-0.274013796,-0.288232498,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1023,90,1,-0.277821058,-0.02976711,-0.447087896,-0.265636784,-0.323032781,-0.422880717,-0.212727436,-0.054548841,0.155194019,0.27002726,0.288577092,0.330805236,0.228038339,0.302058701,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1023,90,1,0.27002726,0.288577092,0.330805236,0.228038339,0.302058701,0.119889805,0.240652608,0.179243331,-0.220612529,-0.187174658,0.05222842,-0.05203681,-0.189839562,-0.006755916,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1023,90,1,-0.13129157,-0.08181911,0.08007704,0.226075576,0.249473415,0.084162994,-0.118780011,-0.22352156,0.018672944,-0.231484916,-0.145735893,-0.082862392,-0.203640235,-0.155333088,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1023,90,1,nan,nan,nan,-0.280406944,-0.345078692,-0.275979797,-0.030703157,0.108780275,-0.026321469,-0.001077449,0.08141002,0.264379714,0.34114248,0.122184929,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,1
1023,90,1,0.34114248,0.122184929,0.21154682,0.189196832,-0.093636558,0.196098031,0.204237791,0.218576443,0.035210923,0.007322709,0.171399911,-0.206191751,-0.05125953,-0.093099838,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1023,90,1,0.035210923,0.007322709,0.171399911,-0.206191751,-0.05125953,-0.093099838,-0.201908173,0.008252859,0.073877284,0.065861292,-0.199341006,0.20128103,0.043094242,-0.241966,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1023,90,1,-0.067597029,0.253276794,0.443638287,0.065958188,0.052716402,-0.238091782,-0.099321012,-0.249037185,-0.307847258,0.104549704,0.054465929,0.087666394,-0.085673168,0.027637905,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1023,90,0,0.459230619,0.434238779,0.429102354,0.441093231,0.08270438,0.053199676,-0.250876013,-0.224257459,-0.462805214,-0.500092041,-0.15954736,-0.174116881,-0.377817555,-0.289158182,nan,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,90,0,-0.250876013,-0.224257459,-0.462805214,-0.500092041,-0.15954736,-0.174116881,-0.377817555,-0.289158182,-0.152587051,0.054646598,-0.109989331,0.12235629,-0.186090788,-0.247132307,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1023,90,0,0.054646598,-0.109989331,0.12235629,-0.186090788,-0.247132307,-0.315130944,-0.260148931,-0.285104587,-0.496227365,-0.498664832,-0.422605405,-0.37742843,-0.389397489,-0.384857195,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1023,90,1,-0.327598023,-0.430690701,-0.431711053,-0.482859227,-0.259464114,-0.097599558,0.068654506,0.039514485,0.035704849,0.364819584,0.19452179,-0.077051102,0.139977886,0.085600539,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1023,90,1,-0.324386552,-0.358990494,-0.439032313,-0.391752081,-0.503571428,-0.183251625,0.035645637,0.066281514,-0.114412607,0.079762804,-0.121054288,0.132160848,0.369817949,0.54433353,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,90,1,-0.183251625,0.035645637,0.066281514,-0.114412607,0.079762804,-0.121054288,0.132160848,0.369817949,0.54433353,0.419046913,0.160871133,0.055918869,-0.033114351,0.052766487,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1023,90,1,-0.033114351,0.052766487,-0.197221387,-0.197431895,-0.127937055,-0.28282634,-0.18724447,-0.279237504,0.17012796,0.388305601,-0.124902194,-0.130967712,0.20407421,0.256583514,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1023,90,1,0.256583514,0.310469785,0.242516499,0.170378422,0.430765574,0.438593265,0.256602219,0.359445762,0.172818112,0.260130199,0.23714665,0.404721855,0.027108583,0.097052892,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1023,90,0,0.028606722,0.221404337,-0.067566604,-0.09251858,-0.102326014,-0.376964268,-0.363174723,-0.339292438,-0.228757432,-0.115537544,0.008212345,0.133557904,0.155443647,0.327038298,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,1,0
1023,90,0,0.327038298,0.056434402,-0.102293829,-0.137677745,-0.343470431,-0.138667804,0.064449075,0.114214494,0.208838253,0.112025008,0.127856723,0.169652086,0.281291136,-0.088268302,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1023,90,1,-0.005082365,-0.044138104,0.2343145,0.272859842,0.217878265,0.187254035,0.131855666,0.106634816,0.082816421,0.044026319,0.05171959,0.112579423,0.075442175,0.204156933,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1023,90,1,0.082816421,0.044026319,0.05171959,0.112579423,0.075442175,0.204156933,0.236957008,0.18015798,0.145945539,0.182634181,-0.014103126,-0.162113025,nan,nan,0,0,1,0,0,0,0,0,0,0,0,0,nan,nan
1023,90,0,0.266252763,0.401175126,0.113290186,0.073287899,0.262349119,0.219803379,0.233004005,-0.247489623,-0.013573399,0.024923232,-0.122775638,-0.395723982,-0.348289333,-0.413858201,nan,nan,nan,0,0,0,0,0,0,1,0,0,0,0
1023,90,0,-0.348289333,-0.413858201,-0.594135133,-0.362532235,-0.180615897,-0.058746104,-0.027256302,-0.058692829,-0.080772337,0.098727203,0.216117426,0.096491438,0.040997842,0.248462687,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,90,0,-0.068342194,0.301148631,0.021002037,0.028518172,0.290790638,0.0635223,0.264350725,0.207057755,0.23830381,-0.126529222,-0.16668437,0.075780167,-0.001108678,-0.340410633,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,90,1,-0.07009255,0.345317864,0.149796749,0.301461972,0.333091694,0.255265959,0.117187345,0.129118157,0.039697749,0.240038904,0.557810443,0.068947002,0.075170515,-0.161337129,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0
1023,90,0,0.127896315,0.09451354,0.035909822,-0.032403234,-0.159295299,-0.015690016,-0.006662166,-0.086245059,0.12128911,0.116108485,0.196460807,0.354903081,0.261062772,0.240536221,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0
1023,90,0,0.035909822,-0.032403234,-0.159295299,-0.015690016,-0.006662166,-0.086245059,0.12128911,0.116108485,0.196460807,0.354903081,0.261062772,0.240536221,0.122681153,0.172469672,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0
1023,90,0,-0.102118411,-0.086249663,-0.338600292,-0.242331149,-0.194513862,-0.248394703,-0.406419526,-0.190945621,-0.187843433,-0.007537568,0.022834743,0.041220506,0.098906041,0.077764289,0,0,0,0,0,1,0,0,0,0,0,0,0,0
